id,original_title,overview,popularity,title,vote_average,title_sentiment,overview_sentiment,title_length,num_words_in_title,average_title_word_length,has_made_up_word,made_up_word_count
17889,Anchors Aweigh,"Two sailors, Joe and Clarence have four days shore leave in spend their shore leave trying to get a girl for Clarence. Clarence has his eye on a girl with musical aspirations, and before Joe can stop him, promises to get her an audition with José Iturbi. But the trouble really starts when Joe realizes he's falling for his buddy's girl.",17.963,Anchors Aweigh,6.8,0.0,-0.6652,14.0,2.0,6.5,False,0.0
14912,18 Year Old Virgin,"In a series of sexual mishaps, a high school senior tries to lose her virginity on the last night before graduation.",17.958,18 Year Old Virgin,3.9,0.0,-0.4019,18.0,4.0,3.75,False,0.0
36807,The 6th Man,A college athlete returns from the dead to help his brother's basketball team win the NCAA title.,17.954,The Sixth Man,6.1,0.0,0.296,13.0,3.0,3.6666666666666665,False,0.0
961,The General,"During America’s Civil War, Union spies steal engineer Johnny Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle.",17.953,The General,7.96,0.0,0.5859,11.0,2.0,5.0,False,0.0
647581,Heart of Champions,"During their last year at an Ivy League college in 1999, a group of friends and crew teammates' lives are changed forever when an army vet takes over as coach of their dysfunctional rowing team.",17.951,Heart of Champions,5.8,0.5267,0.4767,18.0,3.0,5.333333333333333,False,0.0
312526,Alien Outpost,A documentary crew follows an elite unit of soldiers in the wake of an alien invasion.,17.949,Alien Outpost,5.2,0.0,0.0,13.0,2.0,6.0,False,0.0
9410,Great Expectations,"Loosely based on the Charles Dickens' classic novel, ""Great Expectations"" is a sensual tale of a young man's unforgettable passage into manhood, and the three individuals who will undeniably change his life forever. Through the surprising interactions of these vivid characters, ""Great Expectations"" takes a unique and contemporary look at life's great coincidences.",17.948,Great Expectations,6.6,0.6249,0.9493,18.0,2.0,8.5,False,0.0
11861,How to Make an American Quilt,"Soon-to-be-wed graduate student Finn Dodd develops cold feet when she suspects her fiancé is cheating on her. In order to clear her head, Finn visits her grandmother, Hy, and great aunt, Glady Joe Cleary, in Grasse, Calif. There, Finn learns that Hy and Glady Joe are members of a group of passionate quilters, and over the course of her visit she is regaled with tales of love and life by women who have collected rich experiences and much wisdom.",17.947,How to Make an American Quilt,6.395,0.0,0.946,29.0,6.0,4.0,False,0.0
1010820,Groot's Pursuit,"Groot investigates a spooky noise that’s been haunting the Quadrant, which leads to an intense dance off.",17.945,Groot's Pursuit,7.121,0.0,-0.2023,15.0,2.0,7.0,True,1.0
243,High Fidelity,"When record store owner and compulsive list-compiler Rob Gordon gets dumped by his long-time girlfriend, Laura, because he hasn't changed since they met, he revisits his top five breakups of all time in order to figure out what went wrong. As he examines his failed attempts at romance and happiness, the process finds him being dragged, kicking and screaming, into adulthood.",17.945,High Fidelity,7.137,0.0,-0.7579,13.0,2.0,6.0,False,0.0
997776,"Justice League x RWBY: Super Heroes & Huntsmen, Part One","Superman, Batman, Wonder Woman, Flash, Cyborg, Green Lantern and Vixen are transported to the strange world of Remnant and find themselves turned into teenagers. Meanwhile, Remnant heroes Ruby, Weiss, Blake and Yang must combine forces with the Justice League to uncover why their planet has been mysteriously altered before a superpowered Grimm destroys everything.",17.944,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",7.302,0.891,0.3182,56.0,10.0,4.7,True,1.0
26039,Point Blank,"After being double-crossed and left for dead, a mysterious man named Walker single-mindedly tries to retrieve the rather inconsequential sum of money that was stolen from him.",13.943,Point Blank,7.024,0.0,-0.8176,11.0,2.0,5.0,False,0.0
518244,Scandalous Sex,"A daughter seeks to restore the reputation of her disgraced father, a wronged college professor. With help of a professional student, she must overcome an ambitious sorority bitch and corrupt college dean.",18.382,Scandalous Sex,7.0,-0.5267,-0.4019,14.0,2.0,6.5,False,0.0
10673,Wall Street,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider whom takes the youth under his wing.",17.191,Wall Street,7.166,0.0,-0.743,11.0,2.0,5.0,False,0.0
420245,Don't Knock Twice,A mother desperate to reconnect with her troubled daughter becomes embroiled in the urban legend of a demonic witch.,13.946,Don't Knock Twice,5.508,0.0,-0.7783,17.0,3.0,5.0,False,0.0
10336,Spawn,"After being murdered by corrupt colleagues in a covert government agency, Al Simmons makes a pact with the devil to be resurrected to see his beloved wife Wanda. In exchange for his return to Earth, Simmons agrees to lead Hell's Army in the destruction of mankind.",16.691,Spawn,5.399,0.0,-0.8555,5.0,1.0,5.0,False,0.0
436274,Radius,"Liam wakes from a car crash with no memory of who he is. As he makes his way into town to look for help, he finds only dead bodies, all with strange pale eyes. Liam's first assessment is that a virus is present in the air, but he soon discovers the horrible truth: anyone who comes within a 50-foot radius of him dies instantly.",12.697,Radius,6.528,0.0,-0.7543,6.0,1.0,6.0,False,0.0
16409,Last Chance Harvey,"In London for his daughter's wedding, a struggling jingle-writer, Harvey Shine, misses his plane to New York, and thus loses his job. While drowning his sorrows in the airport pub, Harvey meets Kate, a British government worker stuck in an endless cycle of work, phone calls from her mother, and blind dates. A connection forms between the unhappy pair, who soon find themselves falling in love.",11.942,Last Chance Harvey,6.3,0.25,-0.8885,18.0,3.0,5.333333333333333,False,0.0
240483,Robot Overlords,"Earth has been conquered by robots from another galaxy and the human survivors must stay in their homes, or risk incineration.",15.694,Robot Overlords,4.8,0.0,-0.2732,15.0,2.0,7.0,False,0.0
18030,Kiss Me Deadly,"One evening, Hammer gives a ride to Christina, an attractive hitchhiker on a lonely country road, who has escaped from the nearby lunatic asylum. Thugs waylay them and force his car to crash. When Hammer returns to semi-consciousness, he hears Christina being tortured until she dies. Hammer, both for vengeance and in hopes that ""something big"" is behind it all, decides to pursue the case.",10.94,Kiss Me Deadly,7.172,0.4215,-0.743,14.0,3.0,4.0,False,0.0
12146,The Missing,"When rancher and single mother of two Maggie Gilkeson sees her teenage daughter, Lily, kidnapped by Apache rebels, she reluctantly accepts the help of her estranged father, Samuel, in tracking down the kidnappers. Along the way, the two must learn to reconcile the past and work together if they are going to have any hope of getting Lily back before she is taken over the border and forced to become a prostitute.",11.69,The Missing,6.29,-0.296,0.4019,11.0,2.0,5.0,False,0.0
48844,The Search for Santa Paws,"In the tradition of disney's classic holiday tales comes a heartwarming movie about the power of giving and the true meaning of christmas. Discover how the legendary friendship of Santa Claus and Santa Paws began in the inspiring original film, The Search For Santa Paws. When Santa and his new best friend, Paws, discover that the boys and girls of the world have lost the spirit of the season, they take a trip to New York City. But after Santa loses his memory, it's up to Paws, a faithful orphan named Quinn, her new friend Will, and a wonderful group of magical talking dogs to save St. Nick and show the world what Christmas is really all about.",12.692,The Search for Santa Paws,6.202,0.0,0.9817,25.0,5.0,4.2,False,0.0
115782,Jobs,The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.,15.443,Jobs,6.125,0.0,0.7764,4.0,1.0,4.0,False,0.0
11481,Repulsion,"Beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate, Helen, leaves their London flat to go on an Italian holiday with her married boyfriend, Carole withdraws into her apartment. She begins to experience frightful hallucinations, her fear gradually mutating into madness.",12.69,Repulsion,7.423,0.0,-0.8442,9.0,1.0,9.0,False,0.0
315664,Florence Foster Jenkins,"The story of Florence Foster Jenkins, a New York heiress, who dreamed of becoming an opera singer, despite having a terrible singing voice.",11.943,Florence Foster Jenkins,6.661,0.0,0.3724,23.0,3.0,7.0,True,1.0
328111,The Secret Life of Pets,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",17.921,The Secret Life of Pets,6.271,0.0,-0.4019,23.0,5.0,3.8,False,0.0
18331,The Nutty Professor,"A timid, nearsighted chemistry teacher discovers a magical potion that can transform him into a suave and handsome Romeo. The Jekyll and Hyde game works well enough until the concoction starts to wear off at the most embarrassing times.",17.915,The Nutty Professor,6.571,0.0,0.5279,19.0,3.0,5.666666666666667,False,0.0
10778,The Man Who Wasn't There,"A tale of murder, crime and punishment set in the summer of 1949. Ed Crane, a barber in a small California town, is dissatisfied with his life, but his wife Doris' infidelity and a mysterious opportunity presents him with a chance to change it.",17.914,The Man Who Wasn't There,7.5,0.0,-0.2023,24.0,5.0,4.0,False,0.0
86835,Knight of Cups,"Rick is a screenwriter living in Los Angeles. While successful in his career, his life feels empty. Haunted and confused, he finds temporary solace in the decadent Hollywood excess that defines his existence. Women provide a distraction to his daily pain, and every encounter brings him closer to finding his place in the world.",17.912,Knight of Cups,5.628,0.0,-0.8074,14.0,3.0,4.0,False,0.0
7183,Perfect Stranger,"A journalist goes undercover to ferret out businessman Harrison Hill as her best friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.",17.908,Perfect Stranger,5.792,0.5719,-0.0258,16.0,2.0,7.5,False,0.0
13121,Teeth,"Dawn is an active member of her high-school chastity club but, when she meets Tobey, nature takes its course, and the pair answer the call. They suddenly learn she is a living example of the vagina dentata myth, when the encounter takes a grisly turn.",17.907,Teeth,5.3,0.0,0.2144,5.0,1.0,5.0,False,0.0
457335,Guns Akimbo,"An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. In order to survive and rescue his kidnapped ex-girlfriend, he must battle Nix, a heavily armed and much more experienced fighter.",17.905,Guns Akimbo,6.454,0.0,-0.8665,11.0,2.0,5.0,False,0.0
593655,Castle Freak,"After she’s permanently blinded in a tragic car accident, Rebecca receives some bizarre news: her long-lost mother has recently passed away, leaving her their family’s ancestral castle in rural Albania. Traveling to the estate with a group of friends, Rebecca hopes it will be an opportunity for her to reconnect with a past she never knew and a mother who seemingly left her behind. When mysterious events begin to occur and her friends begin to die, Rebecca must unravel the secrets of her family’s history before she too falls prey to the Castle Freak.",17.903,Castle Freak,4.441,-0.4404,-0.5267,12.0,2.0,5.5,False,0.0
